sample_id,dataset,mode,split,num_variables,sequence_length,observed_variable_count,hidden_variable_count,ground_truth_edges,predicted_edges,auroc,auprc,f1,accuracy,shd,runtime_sec,threshold,native_binary_f1,native_binary_accuracy,native_binary_shd
sample_00268,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.713942750831468,0.22171192627123595,0.0,0.924072265625,311,179.8549902997911,1.017263174057007,0.33530571992110453,0.83544921875,650
sample_00269,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7226078572126392,0.2387228501745645,0.0,0.924072265625,311,172.11179060814902,1.017263174057007,0.35102040816326535,0.8447265625,615
sample_00270,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7115623951373462,0.22665774525384727,0.0,0.924072265625,311,203.50364986993372,1.017263174057007,0.33070866141732286,0.833984375,653
sample_00271,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7134810365845888,0.2297142429153331,0.0,0.924072265625,311,179.82694121077657,1.017263174057007,0.3447559709241952,0.845947265625,609
sample_00272,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7105187595305551,0.22562970246594705,0.0,0.924072265625,311,180.00371420476586,1.017263174057007,0.3356926188068756,0.839599609375,633
sample_00273,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7270895012041949,0.2350290447432976,0.0,0.924072265625,311,219.03240539180115,1.017263174057007,0.3566362715298885,0.844970703125,610
sample_00274,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7436436772332825,0.26092480962180215,0.0,0.924072265625,311,195.5680576460436,1.017263174057007,0.37849017580144784,0.853271484375,578
sample_00275,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7374685146563478,0.24612312156459903,0.0,0.924072265625,311,156.47860282007605,1.017263174057007,0.3676767676767676,0.84716796875,608
sample_00276,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7314420181202665,0.2478363618711628,0.0,0.924072265625,311,156.52303251996636,1.017263174057007,0.3705263157894737,0.85400390625,579
sample_00277,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7042794581759951,0.21567137114439694,0.0,0.924072265625,311,179.80872283736244,1.017263174057007,0.32862903225806456,0.83740234375,650
sample_00278,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.700663475302323,0.21128417276501552,0.0,0.924072265625,311,125.24996097711846,1.017263174057007,0.32047477744807124,0.832275390625,663
sample_00279,simulated_EEG_68_static_v2,latent,test,64,1000,64,4,311,0,0.7108802303898873,0.21235519055607685,0.0,0.924072265625,311,218.98835522308946,1.017263174057007,0.34256410256410263,0.843505859375,616
